Feature	Importance Score
STAT4	0.0007055972819216549
AC007384.1	0.0007055873284116387
ADA2.1	0.0007053955923765898
RCSD1	0.0007052720175124705
KIF13A.3	0.0007052604341879487
ARHGEF17.5	0.0007051067659631371
CUL3	0.0007049953565001488
AGAP2	0.0007043295190669596
TCEAL5	0.00070431106723845
CACTIN	0.0007039537886157632
AL645933.2	0.0007037841132842004
hsa-miR-4423-3p	0.000703653902746737
ARAP1	0.0007036022143438458
AC069222.1	0.0007035923772491515
AC008040.2	0.0007035357994027436
SEMA4B.4	0.0007033925503492355
SLC44A3-AS1	0.0007033396395854652
PACS2	0.0007033320725895464
DHODH	0.0007029315456748009
TMEM132A	0.0007027965039014816
AC104316.1	0.0007027765386737883
AC025449.1	0.0007027217652648687
IFIT3	0.0007026391685940325
AC015911.7	0.0007025087252259254
AC008972.1	0.0007024019723758101
RB1CC1.7	0.0007023394573479891
SF3B2.1	0.0007023013313300908
PWWP3A	0.0007021255441941321
HSPH1.1	0.0007020685006864369
PARP15	0.0007020481862127781
HORMAD2-AS1	0.0007020251359790564
SRSF12.1	0.0007019243203103542
RN7SL22P	0.000701922457665205
ZBTB7A.1	0.0007018335163593292
TPH2	0.0007016445160843432
COL19A1	0.0007016363670118153
OSBPL10-AS1	0.0007014843286015093
C1orf167-AS1	0.0007013531867414713
ZC3H8	0.0007012861897237599
RASSF7	0.0007012395071797073
LINC02441	0.0007011494599282742
IPCEF1	0.0007010340923443437
P2RX4	0.0007009090040810406
LSM14B.1	0.0007008053944446146
hsa-miR-33a-3p	0.0007007640087977052
IRF2BP2.2	0.0007007441017776728
CDK12	0.0007007091189734638
PARP9.1	0.0007006364758126438
RBM22	0.0007006201194599271
SRRM2.168	0.0007005683146417141
AC087441.1	0.000700561620760709
MRC1.1	0.0007004726212471724
POU4F2	0.0007003801292739809
AL606834.2	0.0006998779717832804
AC010247.1	0.0006998469471000135
FAM32BP	0.0006998017197474837
ARMC9	0.000699769938364625
FAM83H	0.0006997440941631794
AC244255.1	0.0006995462463237345
ANK2	0.0006993663846515119
AL121902.1	0.0006992500275373459
BCAR1	0.0006984727224335074
ZFP41	0.0006982950726523995
UTP11	0.0006980655016377568
LIFR	0.0006980548496358097
TRBV7-3	0.0006978644523769617
SRGAP3.1	0.0006978542660363019
NCF4.1	0.0006977219018153846
ZNF749	0.0006977178272791207
AC074143.1	0.0006974461721256375
PIGQ	0.0006973205017857254
PPP1R3E.1	0.0006972664268687367
ANXA1	0.0006972227711230516
SPOUT1.1	0.0006971937837079167
IL2RA	0.0006971903494559228
AL022151.1	0.0006971630500629544
UAP1L1.1	0.0006970306858420372
NEU3	0.0006969586829654872
CNTN4	0.0006968550733290613
MAFG	0.0006968356319703162
PWWP2B	0.0006967081571929157
MYCT1	0.0006966981454752386
GAA	0.0006966738146729767
KHDRBS2	0.0006966195651330054
ARHGAP23.3	0.0006965856300666928
PPP2R1A	0.0006963319610804319
FILIP1L.12	0.0006961071630939841
TRPM2	0.0006960986065678298
RNF40	0.0006960828322917223
SNORD13D	0.0006960642640478909
AC233296.1	0.0006960328319109976
DGCR2.1	0.0006960281170904636
AGPAT1	0.0006960108294151723
EML4.1	0.0006959749152883887
ARL5C	0.0006959680467844009
AP001825.1	0.0006959633901715279
DENND4A.9	0.0006958665326237679
PRKCB	0.0006958589656278491
APOA1	0.0006957624573260546
MARVELD2	0.0006955023272894323
SSBP3	0.0006954786949791014
GATAD2A.5	0.0006953707197681069
STIP1	0.0006953438860364258
H3C4	0.0006951699615456164
EPHB4	0.0006950909737497568
NES.16	0.0006950889946892858
TRPT1.1	0.0006950884126126766
SRRM2.3	0.0006948729860596359
AC083864.2	0.0006948358495719731
NT5C	0.0006947209476493299
KIAA1958	0.0006946848006919026
FOXD2	0.0006946837529540062
DHFRP2	0.0006944640772417188
DDX11L10	0.0006944573833607137
PLK2	0.0006943156477063894
hsa-let-7i-3p	0.0006943130283616483
WASH2P	0.0006939615705050528
NOP56	0.0006938265287317336
EFNA3	0.0006937849102541804
KLF16.1	0.0006936729769222438
DOCK9-AS1	0.0006934796110726893
TOP2A.1	0.0006934750126674771
VPS35L	0.0006934691336937249
AC008875.2	0.0006934124976396561
AC114947.2	0.0006933691911399364
SNORD3A	0.0006932729156687856
GOLIM4.1	0.0006932535325177014
LPAR1	0.0006932197720743716
AC092656.1	0.0006931987009011209
DNMBP	0.0006930604577064514
DPH1	0.0006930053350515664
ZNF782	0.0006930003291927278
AC135048.1	0.000692904694005847
DUSP23	0.0006928406073711812
hsa-miR-877-3p	0.0006927836802788079
CYCSP19	0.0006927042850293219
RGPD8	0.0006926492787897587
CSPG4P10	0.000692624191287905
PFKL	0.0006925738416612148
AC009262.1	0.0006924000335857272
AC022679.2	0.0006923045730218291
hsa-miR-146b-5p	0.0006922763423062861
MYC.2	0.0006921524764038622
LINC02536	0.0006919209263287485
ZEB2-AS1	0.0006919202278368175
MTCO1P23	0.0006918912986293435
AC068802.1	0.0006918763392604887
CD28	0.0006918187136761844
SEC16A.29	0.0006915194680914283
GPR42	0.0006912572425790131
hsa-miR-3920	0.0006911309901624918
ZNF354B	0.0006908286595717072
SUPT7L.1	0.0006907937931828201
AGTR2	0.0006906686467118561
LAMC2	0.0006906296475790441
BSPRY	0.0006904244655743241
AC090510.3	0.0006902744062244892
VASH1.1	0.000690263754222542
hsa-miR-4685-3p	0.0006901040906086564
LSM11	0.0006900868029333651
SRRM1P2	0.0006899607833474874
ADGRE3	0.0006898590363562107
SERPINA9	0.0006897638086229563
PTPRC	0.0006897636922076344
WIPF2.5	0.0006895592086948454
hsa-miR-6720-3p	0.0006894887192174792
AL662899.3	0.000689488195348531
GET4	0.0006894540274515748
AC097724.1	0.0006893811514601111
YBX2	0.0006891025695949793
ZXDC	0.0006890336517244577
S100A2.1	0.0006890329532325268
AL138756.1	0.000688756350427866
CARM1	0.0006886832416057587
WASHC2A.4	0.0006885849288664758
DBF4P3	0.0006883600144647062
TNRC18.7	0.0006882537272758782
AC113382.2	0.0006881573935970664
EIF5A2P1	0.0006879843422211707
NFIA	0.0006879706052131951
HEATR5A	0.0006877480773255229
RABEP2	0.0006876971456222236
CD5L	0.0006876129773445427
ZIK1	0.000687456107698381
LILRA5	0.000687378691509366
CD37	0.0006869392236694694
C1orf54	0.0006866969051770866
LOXL3	0.0006866793846711516
HNRNPA2B1.11	0.0006864882307127118
RN7SKP193	0.0006864395691081882
SRL	0.0006864347378723323
RPS6P7	0.000685984268784523
TMCC3.4	0.0006858616834506392
SAV1	0.0006856296095065773
AC007785.3	0.0006855356623418629
AC016747.1	0.0006854395032860339
INPP5J	0.0006854390376247466
GPSM1.1	0.0006853621453046799
PTPRE.1	0.0006853567319922149
KCTD9P6	0.0006851337384432554
ALDH5A1	0.0006849762285128236
BRF1	0.0006849188357591629
ETV4	0.0006849152268841863
CRACR2B	0.000684905971866101
PIK3C3	0.0006848953198641539
PPP1R32	0.0006845868192613125
SAP30BP.1	0.0006843205192126334
HSF4	0.0006842566072009504
DIDO1.5	0.000684113590978086
AC139256.3	0.0006840578280389309
MON1B.1	0.0006840540445409715
EGFR.5	0.0006836956017650664
DGCR8	0.0006836273823864758
APOBEC3F	0.0006835791864432395
ARGLU1	0.0006835376261733472
TMF1.9	0.0006834186497144401
COG4	0.0006834016530774534
hsa-miR-103a-2-5p	0.0006833029328845441
MPEG1	0.0006833028164692223
SLIRP.2	0.0006832667859271169
ANKMY1	0.0006832507788203657
MACROH2A1	0.0006829746416769922
MYADM.2	0.0006829262711107731
KEAP1	0.000682908168528229
AL589743.2	0.000682834186591208
AL137792.1	0.0006828003097325563
TMF1.4	0.0006827712059020996
AP2S1	0.0006827015313319862
PPP1R16B	0.000682250945828855
AL137077.2	0.000682222016621381
PNO1	0.0006821630522608757
ZFP36L1	0.0006821504211984575
SLC38A6	0.0006820156704634428
NOP56.3	0.00068195367930457
TNS1.26	0.0006819175905548036
EMILIN2.1	0.0006819089758209884
TRIM33	0.0006817274261265993
TPPP.1	0.0006817070534452796
PPIG.6	0.0006816274835728109
SPEN.36	0.0006815543747507036
AL158212.1	0.0006815301021561027
TRAV29DV5	0.0006815295200794935
G6PD	0.0006814865046180785
AC121247.2	0.0006814695079810917
TMEM54	0.0006813288200646639
RIC3	0.0006812077481299639
GFY	0.0006810741615481675
CXCR2	0.0006810475024394691
MS4A4A	0.0006808501784689724
ZNF812P	0.0006808019243180752
AC245884.3	0.0006807411555200815
LINC01351	0.0006806508754380047
HUS1B	0.0006806410383433104
ZRANB2.3	0.0006805507582612336
DENND4C.34	0.0006803669966757298
SCPEP1	0.0006802519783377647
AC004943.2	0.000680233642924577
HNRNPA2B1	0.000680214783642441
AP001120.3	0.0006801550625823438
ZNF608	0.0006800575065426528
EIF4ENIF1.4	0.0006799972616136074
HPS4	0.0006798371905460954
STK11IP	0.0006796792731620371
EVL	0.0006795374793000519
ARHGEF6.2	0.0006791918422095478
AL365272.1	0.0006787778111174703
BOD1L1.14	0.0006784754805266857
FGFRL1	0.0006783971330150962
hsa-miR-487a-5p	0.0006781980628147721
MYO1D.1	0.0006780819967389107
AC027117.1	0.0006778216920793056
CC2D1A.9	0.0006776312366127968
EPHA5	0.0006776012596674263
RPL7P42	0.0006774659850634634
SLTM.5	0.0006773987552151084
GNAZ	0.0006773101631551981
AC015982.2	0.0006772470660507679
LRRC41.4	0.0006771865882910788
HNRNPU	0.0006771449116058648
AL133406.2	0.0006771395565010607
IGHV3-30-2	0.0006769795436412096
XPO5	0.0006769310566596687
GM2A	0.0006767386803403497
TSEN34	0.0006763048004359007
SNX2.4	0.0006761098047718406
AKAP8P1	0.000676108815241605
AC006033.2	0.0006761050899513066
AL136298.1	0.0006759505486115813
TCEA3.3	0.0006756781949661672
TCF4	0.0006756474613212049
AL592161.1	0.000675629242323339
AC004584.2	0.0006755301146768034
PXMP4	0.000675240415148437
FRMD4A.4	0.0006749515305273235
SIPA1L2.5	0.0006748304585926235
DSN1.1	0.000674764218274504
BOP1	0.0006745134014636278
HOOK2	0.0006742111872881651
PDE3A	0.000674199836794287
SAPCD2	0.000674099603202194
CCNJP2	0.0006738248048350215
NES.28	0.0006737912190146744
ADGRL2	0.0006735860952176154
GIPC2	0.0006733983173035085
PHLDB3	0.0006733622285537422
IRF2BP2	0.0006731341127306223
CYSLTR1	0.0006730934837833047
SIPA1L2.11	0.0006728679873049259
OR14J1	0.0006726569845341146
PMP22	0.0006726213614456356
PID1	0.0006726176361553371
ZEB2	0.0006725983112119138
OIT3	0.0006724482518620789
ARL2	0.0006723451078869402
UBA7	0.000672310299705714
GIGYF1	0.0006722644902765751
OCIAD1	0.000672169669996947
COX6CP1	0.0006721263052895665
CCS	0.0006720877718180418
IGHV1-69-2	0.0006720714154653251
CORO1A	0.0006720434757880867
CD99P1	0.0006720234523527324
CSF2RB	0.0006718233344145119
hsa-miR-215-3p	0.0006717632641084492
MS4A8	0.000671743240673095
R3HDML	0.0006717065698467195
AC009133.4	0.0006716993520967662
CD68	0.0006716848001815379
MRNIP	0.0006714549963362515
AC245884.8	0.0006713135517202318
LY75	0.0006712954491376877
PPP1R10.1	0.0006712726317346096
IGHV3-69-1	0.0006711775786243379
DOCK4	0.0006711611640639603
BLVRA.1	0.0006710731540806592
GVINP1	0.0006710177403874695
SLC9B2	0.0006709829904139042
H3C9P	0.0006709611625410616
AL162457.1	0.0006707108695991337
ARHGAP32	0.0006706893327645957
ANKRD44-AS1	0.0006706445128656924
ZBBX	0.0006706362473778427
ICAM3	0.0006704386905767024
SGSH	0.0006703998660668731
RAB11B	0.0006703440449200571
AP001574.1	0.0006703020189888775
IMMP1LP2	0.0006702692480757833
JMJD1C.3	0.0006700786179862916
CAPS	0.000670054811052978
POU5F1B	0.0006697053904645145
GRIP1.2	0.0006695215706713498
KIAA1671.25	0.0006694950861856341
KLRF1	0.0006694942712783813
TLR10	0.000669459521304816
YEATS2.1	0.0006692164461128414
SSTR3	0.0006691976450383663
RHOJ	0.0006690321606583893
JCHAIN	0.0006689623696729541
HNRNPA3P14	0.0006689013680443168
CD2BP2	0.0006688825087621808
AC093536.2	0.000668746477458626
DOCK10.1	0.0006684024701826274
ANKS1A	0.0006683615501970053
PHF2	0.0006683360552415252
CECR7	0.0006682232487946749
RAB33A	0.0006681617815047503
FAM162A	0.0006681596278212965
AC004788.1	0.0006680520018562675
AC007406.4	0.0006679587531834841
ARHGEF11	0.0006677858182229102
P2RY8	0.0006676969933323562
AC092943.2	0.0006676368066109717
KIAA1671.6	0.0006676330231130123
BLK	0.0006674762698821723
BNIP5	0.0006673869211226702
AC005034.4	0.0006671267910860479
AL133346.1	0.0006670902948826551
LINC01081	0.000667008338496089
AL731575.1	0.0006668378482572734
GYS1	0.0006667620036751032
COG1	0.0006666976842097938
PPP1R18.2	0.0006666562403552234
CCDC154	0.0006665718392468989
PPP1R16A	0.0006665214896202087
ZC3H15.1	0.00066627241903916
CCDC97	0.0006662327796220779
KRT16P2	0.0006662270170636475
AC100756.4	0.000666189705953002
ADGRE2	0.0006661414518021047
BRD8.1	0.0006661090883426368
IGHM	0.0006658683414570987
UHRF1BP1L.5	0.0006658497150056064
MKI67.2	0.0006656693876720965
MTRNR2L3	0.0006656224722974002
LINC02842	0.0006654910393990576
PRKCE.1	0.0006653695018030703
AL138885.3	0.0006653674645349383
GSG1	0.0006652679876424372
LINC01940	0.0006651976145803928
C2CD5	0.0006651179282926023
AC115837.1	0.0006650993600487709
AC026369.1	0.0006650270079262555
MYO1D	0.0006649842252954841
RN7SL413P	0.0006649825372733176
AC040174.2	0.0006647275877185166
SNX17	0.0006647120462730527
MAU2	0.0006646431284025311
ZNF326.1	0.0006645743851549923
SLC25A3P2	0.0006644531385973096
AC079600.1	0.0006643405649811029
MISP3	0.000664197898004204
PAFAH2	0.0006638751365244389
ACP5	0.0006637996411882341
REPIN1	0.0006635979516431689
IFI30	0.0006634577875956893
GTF3C5	0.0006634058663621545
VIP	0.0006633946904912591
FTH1.1	0.0006633699522353709
MAP1B.59	0.0006632687873207033
ATG4B	0.000663151266053319
ZNF362.2	0.0006630208808928728
HDAC9	0.0006627253605984151
AP003352.1	0.0006627113907597959
PRUNE2.31	0.0006625901442021132
AC079363.1	0.0006625856622122228
hsa-miR-30a-3p	0.000662340025883168
MYOC	0.0006623134249821305
EML4	0.000662276113871485
AC010655.3	0.000662175181787461
AL669830.2	0.0006621520733460784
SUGP2.4	0.000662007718347013
IGKV1D-27	0.00066200370201841
CCNK.3	0.0006619694177061319
AC008738.7	0.000661867146845907
AL353660.1	0.0006616503233090043
SIPA1L2.4	0.0006615955499000847
AL137027.1	0.0006614683079533279
SSH2.1	0.0006614531157538295
C1orf216.1	0.0006614074227400124
TMEM259	0.0006612607394345105
AL583810.2	0.0006611889111809433
YBX1P5	0.0006610854761675
LINC01204	0.0006610791897401214
TSHZ1	0.0006610230775550008
AL807752.3	0.0006609813426621258
RBISP2	0.0006609061383642256
AC008555.6	0.0006607944378629327
CCDC102B	0.0006605526432394981
GPR39.1	0.0006604808731935918
AC009309.2	0.0006604726077057421
PCF11	0.0006604581139981747
CC2D1A	0.0006601187633350492
LMO7	0.000659854500554502
AC010327.5	0.0006597733008675277
ZNF414	0.0006594977458007634
CCR7	0.0006594391888938844
RAB42	0.000659432087559253
BEND3.1	0.0006594202131964266
SESN3	0.0006593246944248676
AFDN	0.0006592964055016637
NCOA2.2	0.0006592443096451461
AL132708.1	0.000659226265270263
STAT2	0.000659121957141906
hsa-miR-670-3p	0.0006590838893316686
hsa-miR-7-5p	0.0006590481498278677
SH3BGRL3	0.0006590323173440993
AL160408.2	0.0006590322591364384
ZNF513	0.0006589528056792915
LINC00945	0.0006589046097360551
DEFB109B	0.0006588416290469468
MIR1302-2HG	0.0006587942480109632
CAPN15	0.000658367935102433
PI15	0.000658351753372699
CLEC1A	0.0006582290516234934
IGHV3-72	0.000658119679428637
PLXNC1	0.0006580736371688545
TMEM245.1	0.0006579152541235089
DOCK10	0.0006578368484042585
TFAM	0.000657770549878478
AC092723.5	0.0006577649619430304
CD46	0.0006576974992640316
AL079307.3	0.0006576163577847183
TRAV37	0.0006575196166522801
ARHGEF11.1	0.0006573666469193995
KRT8P30	0.0006572575075551867
IMPACT	0.0006572181591764092
MEF2C	0.0006572055863216519
RPL23AP72	0.000657172582577914
PTPN11	0.0006570184486918151
AC116563.1	0.0006568602402694523
AL139424.2	0.0006568323587998748
ANKRD66	0.0006566614611074328
DNAJC2	0.0006561643676832318
SNRK.3	0.0006561584887094796
BRD8	0.0006561502232216299
BANF1P3	0.000656126590911299
RPL7AP52	0.000656099000480026
SPRED2	0.0006560799665749073
MYORG	0.0006552772829309106
ABLIM2	0.0006551565020345151
ADNP	0.0006551558617502451
AC018645.2	0.000655080599244684
PLCH1.6	0.0006548218079842627
MPI	0.0006547420052811503
MON1B.2	0.0006546766380779445
ECE1-AS1	0.0006546241929754615
AL162414.1	0.0006544019561260939
ICE1	0.000654389732517302
PRSS3P3	0.000654272676911205
RASSF4.1	0.0006542262271977961
PRR15	0.0006542210467159748
KRTAP5-1	0.0006541421171277761
ROR1-AS1	0.0006540326285175979
ORM2	0.0006539777969010174
SPINT2	0.0006539613241329789
hsa-miR-155-5p	0.0006538477027788758
TBL3	0.0006538358866237104
FGF18	0.0006537571898661554
AICDA	0.0006537290755659342
FEM1AP4	0.0006537262815982103
ALDH7A1P3	0.0006536300061270595
CDC42EP2.2	0.0006535259308293462
CYCSP34	0.0006534705171361566
INO80B	0.0006534468266181648
FIZ1	0.0006532473489642143
ARRDC1-AS1	0.0006531817489303648
DOP1B.5	0.0006529166712425649
AC087857.1	0.0006528723752126098
NCOA2.8	0.0006528632366098464
CRTC3.6	0.0006528535159304738
hsa-miR-4748	0.0006527876248583198
B3GALT5	0.0006526994402520359
FMO2	0.0006526792421936989
UBL7	0.0006523682386614382
KMT2E	0.0006522605544887483
ANKH	0.0006521538598462939
EPHA2.1	0.0006520307506434619
CEACAM20	0.000651972193736583
GMIP	0.0006519231828860939
LINC02234	0.0006517853471450508
KAT7.1	0.0006517322617582977
AL022312.1	0.0006516932626254857
DIDO1	0.0006514464039355516
FTSJ3.3	0.0006514371489174664
CHRNB2	0.0006512106047011912
RPL5P23	0.0006511951214633882
TRAT1	0.0006510960520245135
RAD54L	0.0006510878447443247
THRAP3.4	0.0006510673556476831
LCP1	0.0006509744562208652
MDFIC	0.0006509431404992938
TRIP11	0.0006509269587695599
RAP1GAP2.9	0.0006508693913929164
DBIP2	0.0006507036741822958
AC104407.1	0.0006506945355795324
DROSHA	0.0006506422651000321
SETDB1	0.0006505874334834516
SCG2	0.0006502892938442528
GRAMD1A	0.0006502163014374673
MED12L	0.0006501118186861277
ALDH1A3	0.0006499987212009728
GGT5	0.00064998515881598
MPIG6B	0.0006498924922198057
NOMO1	0.0006497617578133941
LINC02029	0.0006497259018942714
NELFCD.1	0.0006496565183624625
RPGRIP1	0.0006494536064565182
SCD	0.0006494111148640513
ATP8B4	0.0006490822997875512
hsa-miR-4763-5p	0.0006489958614110947
SH2B3	0.0006488229846581817
AC139149.1	0.0006487941136583686
SH3BGRL2	0.0006487701321020722
ETS1	0.000648732646368444
NCF4-AS1	0.0006486270576715469
RUNDC1	0.0006485805497504771
ZNF768.5	0.0006484239711426198
IGHV3OR16-10	0.0006483939941972494
SLC31A2	0.0006483913748525083
GALNS	0.0006483528413809836
WDR49	0.00064832903444767
CDK13	0.0006481131422333419
PTPN9	0.0006480126176029444
AC010487.1	0.000647757900878787
HTR3A	0.0006475357222370803
SRRM2.116	0.0006474311812780797
ZNF629	0.0006473739049397409
STMN2	0.0006473695393651724
AF165147.1	0.0006473382818512619
ZNF106.3	0.0006472456152550876
AC025252.3	0.0006472202367149293
DNAJC19P5	0.0006472202367149293
NAPSB	0.0006471656379289925
IGHV3-30.1	0.0006470797234214842
MISP3.2	0.000646855914965272
AC007098.2	0.0006468297797255218
MUC13	0.0006466644699685276
CCDC183	0.0006466021295636892
BSDC1	0.0006466020713560283
NUP153.10	0.000646439497359097
hsa-miR-4461	0.000646343280095607
CEP250-AS1	0.0006463146419264376
CCDC125	0.0006461563752964139
TUBGCP5	0.0006459445576183498
GET1-SH3BGR	0.0006459190044552088
MAP1S.14	0.0006459185387939215
LSM14B	0.0006458981079049408
GON4L.5	0.0006458952557295561
CETP	0.0006458860589191318
RPL23AP86	0.0006458776770159602
LINC01995	0.0006458705756813288
PWWP2A	0.000645869760774076
SP140	0.0006457586423493922
SMAGP.1	0.0006457575364038348
RN7SL403P	0.0006457197014242411
MCHR1	0.0006455372786149383
NT5E	0.0006452853558585048
RBBP6.13	0.0006451915251091123
BTLA	0.0006449209759011865
TANK.7	0.0006448147469200194
Z84466.1	0.0006447411142289639
BLOC1S3	0.0006446865736506879
EID1	0.0006446095649152994
KCNJ8	0.0006444922182708979
AC018878.1	0.0006444501341320574
SPHK2	0.0006442705634981394
AL390719.3	0.0006442058365792036
hsa-miR-20a-5p	0.0006441855221055448
RNU1-134P	0.0006441716686822474
SYMPK	0.0006440805154852569
AC011899.2	0.0006439742865040898
TTTY4B	0.0006439252756536007
MYC.1	0.0006437152624130249
PRDM10	0.0006436606636270881
MCC	0.0006436596158891916
KRTAP4-1	0.0006436443654820323
SYBU	0.0006436187541112304
APOL3	0.0006434786482714117
LINC02351	0.0006434448878280818
EVI2B	0.0006433202070184052
C16orf74	0.0006431046640500426
AC026310.2	0.0006425125757232308
AKAP8	0.0006424889434129
hsa-miR-4802-3p	0.0006424824241548777
AC022148.2	0.0006424123421311378
SNW1.1	0.0006423053564503789
CTNND1.31	0.0006422730511985719
FCRL3	0.0006421495345421135
ZNF154	0.0006421437137760222
AC007920.2	0.0006421030266210437
POF1B.5	0.0006419839919544756
AC026888.1	0.0006418967386707664
SPTBN1.3	0.0006416341057047248
PPP2R5D.2	0.0006416102987714112
CTSV	0.0006415160023607314
TRAPPC6B	0.0006411834619939327
TMEM100.1	0.0006410676287487149
RRP8.2	0.0006409776397049427
RCOR3	0.000640828104224056
NCBP1	0.0006406578468158841
LRRC1.1	0.0006405708845704794
IFIT3.1	0.0006402196595445275
L1TD1.1	0.0006401881109923124
ENPP6	0.0006401226855814457
CEP95	0.0006400989950634539
CRHBP	0.0006400583661161363
MTAP	0.0006400010315701365
HCLS1	0.000639860110823065
TRAPPC5	0.0006398087716661394
AP002991.2	0.0006397806573659182
AC044893.1	0.0006396129028871655
PDE5A.2	0.0006395110976882279
ARHGAP25	0.0006393817020580173
ARHGEF34P	0.0006391812348738313
RAB20	0.0006390954949893057
NIBAN3	0.0006389138870872557
CHST2	0.0006389066111296415
WDR44.5	0.0006387566099874675
SMARCA2.1	0.0006387495086528361
LAMTOR5	0.0006387195899151266
PRR5-ARHGAP8	0.0006386956665664911
CLIC6.4	0.0006384417065419257
CD79B	0.0006383152795024216
hsa-miR-4492	0.0006381961284205317
EVPL	0.0006381715065799654
SNX5P1	0.0006381709245033562
POLR3E	0.0006381582352332771
CD163.1	0.0006381357088685036
BIRC7	0.0006380774429999292
RAC2	0.0006379682454280555
TRAV38-2DV8	0.0006379556143656373
PRPF4B.20	0.0006379150436259806
PAN3-AS1	0.00063790671993047
NAA60	0.0006378855323418975
KRT16P6	0.0006378295365720987
MT1F	0.0006377699901349843
SNORD84	0.0006377605022862554
SMG9	0.0006377515383064747
SNHG19	0.0006377108511514962
SECISBP2	0.0006375802331604064
DPH7	0.0006374268559738994
IGKV2-18	0.0006373404758051038
HELB	0.0006373249925673008
AL157402.2	0.0006372922798618674
HUWE1.8	0.0006370426854118705
hsa-miR-4526	0.0006370426272042096
ZNF205	0.0006368399481289089
ASCL2	0.0006367721362039447
TRMT61A	0.0006367144524119794
AC127496.7	0.0006366576417349279
NPAP1P4	0.0006363016436807811
ODF2	0.0006362976273521781
CAMSAP3.17	0.000636024575214833
STK19	0.0006359865656122565
AL355076.3	0.0006358945393003523
AC005005.2	0.0006356585654430091
MYRFL	0.0006356348167173564
ZC3H7B	0.0006354991346597672
PPM1M	0.0006354827200993896
SGTB	0.0006354504730552435
DLG2-AS2	0.0006353522185236216
CHAMP1.27	0.0006353379576466978
CDHR1	0.0006353122880682349
MRPL22P1	0.0006352966302074492
PRY2	0.0006350675830617547
BCAM.2	0.0006348533206619322
LINC00384	0.0006348426686599851
FP565171.1	0.0006345217116177082
GADD45G	0.0006344148423522711
ARHGEF2.12	0.0006343479617498815
AC207130.1	0.000634338241070509
SLAMF8	0.0006341695552691817
AL590240.3	0.0006339772953651845
IREB2	0.0006339736864902079
SRSF12	0.000633889576420188
SOD3	0.000633728108368814
NCOR1.6	0.0006335385842248797
PTPN12.7	0.000633399875368923
KIT.1	0.0006332520279102027
AC068669.1	0.0006331822369247675
CCDC152	0.0006331780459731817
TOX3	0.0006331042386591434
PHBP6	0.0006330971955321729
PARP12.1	0.0006330468459054828
ADRA1A	0.0006330321193672717
AC021851.2	0.0006330031901597977
GPATCH8	0.0006329044117592275
TTLL11	0.000632785726338625
TRAV20	0.0006325086578726768
P2RY14.2	0.0006324726273305714
OTUD5.2	0.0006322755361907184
RFLNA.1	0.0006322236149571836
GSK3A	0.000632164825219661
CASC8	0.0006318724481388927
NEU4	0.0006317473598755896
TTTY4	0.0006316647632047534
CD14	0.0006316498620435596
NEK9.9	0.0006316353101283312
hsa-miR-4436b-5p	0.0006316149956546724
AL160000.1	0.0006315902573987842
ZNF687	0.0006315823411568999
PLET1	0.0006314853671938181
HCP5	0.0006313230260275304
USP17L8	0.0006312961340881884
AC064836.2	0.0006311803590506315
RERE-AS1	0.0006309791351668537
PLEKHH3	0.0006309592863544822
WDR45B	0.0006309404270723462
PRKCH.2	0.0006309194141067564
AL450267.1	0.0006309150485321879
AC010326.3	0.0006309025338850915
AL353807.4	0.000630873313639313
MOCS3	0.0006308382726274431
FASN	0.0006308335578069091
CNOT11	0.0006307462463155389
UTP3.2	0.0006306363502517343
TM4SF18	0.0006305898423306644
AC023794.6	0.0006305829156190157
FP236383.7	0.0006305552087724209
PCK1	0.0006304524722509086
TRIM73	0.0006303522968664765
GARNL3	0.0006302518886514008
SMPD3.6	0.0006298186490312219
SIGLEC7	0.0006296694045886397
SH3GL1	0.000629572372417897
TTLL7	0.0006293260958045721
BZW2	0.0006293189362622797
CD27	0.0006292249308899045
CDX2	0.0006290848250500858
PARVG	0.0006290656747296453
LINC02526	0.0006289712036959827
SCAF8	0.0006287588039413095
AC097658.2	0.0006286052521318197
PHLDB1.4	0.0006282340618781745
RBL2	0.0006281544920057058
FAM13C	0.0006281309179030359
AL589645.1	0.0006280819652602077
SLC5A3	0.0006279023946262896
AL450313.1	0.0006277998327277601
ELL2	0.0006277797510847449
DICER1	0.000627722532954067
AK1.1	0.0006277196807786822
PPIAP38	0.0006275703781284392
LINC00271	0.0006275423802435398
AC131025.1	0.0006274908082559705
AL645933.5	0.000627454137429595
TGFBRAP1	0.0006273831822909415
EPS15L1.11	0.0006272465107031167
PNN.5	0.0006270947633311152
NGEF	0.0006270915037021041
MTOR	0.0006270430167205632
AL928711.1	0.0006269273580983281
DYNLL2	0.0006267820717766881
TAF15.8	0.0006267534336075187
PTMAP2	0.0006267376593314111
PRIMPOL	0.0006265768897719681
SYTL4.1	0.0006264453404583037
AC021205.1	0.0006262777606025338
AKR1C2	0.000626032764557749
AC010203.1	0.0006260278169065714
NAIPP4	0.0006260264781303704
XPNPEP2	0.0006257043569348752
CXCL9	0.0006256774067878723
KIF25-AS1	0.0006256006308831275
AFDN.17	0.0006254597683437169
ULK1	0.0006254195468500257
BCL9	0.0006251387530937791
PRKG2	0.0006249864236451685
AC064802.1	0.0006249513244256377
SLC26A6	0.0006249190773814917
ADAP2	0.0006249086000025272
